Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,604.7249755859375,605.0499877929688,596.0250244140625,598.5499877929688,576.642578125,1854328
2017-01-03,600.4000244140625,600.9749755859375,592.875,594.9500122070312,573.1743774414062,1923750
2017-01-04,594.9249877929688,596.0,591.9000244140625,592.75,571.0548706054688,3483560
2017-01-05,594.5,597.25,591.5499877929688,593.0999755859375,571.3921508789062,3388192
2017-01-06,595.0499877929688,599.2000122070312,594.0999755859375,596.8250122070312,574.980712890625,2762630
2017-01-09,599.4249877929688,602.0750122070312,596.0750122070312,597.5999755859375,575.727294921875,2286898
2017-01-10,598.0999755859375,608.4000244140625,597.6500244140625,607.1749877929688,584.9519653320312,2773058
2017-01-11,608.75,619.0499877929688,607.75,617.0,594.4173583984375,4671702
2017-01-12,617.5,621.8499755859375,612.75,617.5,594.8991088867188,1458158
2017-01-13,619.5,619.8499755859375,614.2999877929688,616.25,593.69482421875,1925206
2017-01-16,616.75,624.7249755859375,616.4000244140625,623.8250122070312,600.9925537109375,1882932
2017-01-17,623.5,626.2000122070312,618.125,619.25,596.5850219726562,1779806
2017-01-18,620.4500122070312,628.0,620.4249877929688,621.2999877929688,598.5599365234375,2306444
2017-01-19,622.4500122070312,622.4500122070312,617.5,618.1500244140625,595.5252075195312,1756206
2017-01-20,618.0,622.5,615.0,618.1749877929688,595.54931640625,6971034
2017-01-23,618.0,625.0,617.9000244140625,622.3250122070312,599.5474243164062,2396924
2017-01-24,625.0,635.75,624.625,633.7750244140625,610.578369140625,5130932
2017-01-25,636.2999877929688,647.7999877929688,635.0499877929688,645.2999877929688,621.6815795898438,7818492
2017-01-27,649.5,650.0,644.0,645.9500122070312,622.3077392578125,3426118
2017-01-30,646.4749755859375,646.4749755859375,640.2750244140625,642.4749755859375,618.9600219726562,2659814
2017-01-31,641.2000122070312,646.3499755859375,638.5,643.3250122070312,619.77880859375,3050520
2017-02-01,643.0999755859375,655.0,640.25,652.8499755859375,628.9551391601562,5455332
2017-02-02,652.8499755859375,652.8499755859375,646.2999877929688,649.3499755859375,625.583251953125,2985818
2017-02-03,649.5,658.0,648.25,655.5250244140625,631.5322875976562,4002552
2017-02-06,656.1500244140625,660.0,655.7249755859375,657.0499877929688,633.00146484375,2155110
2017-02-07,658.0,659.0,651.4749755859375,653.5750122070312,629.6536865234375,1705960
2017-02-08,653.7750244140625,659.3499755859375,649.0750122070312,652.8250122070312,628.93115234375,2470480
2017-02-09,654.7000122070312,659.9500122070312,646.2750244140625,648.8250122070312,625.0775756835938,2232688
2017-02-10,649.1749877929688,654.375,649.0,651.7999877929688,627.943603515625,1648368
2017-02-13,653.7750244140625,657.5,649.5999755859375,655.0999755859375,631.1228637695312,1397896
2017-02-14,657.0,657.0,652.0,655.5499877929688,631.5563354492188,1223030
2017-02-15,656.0,662.0,653.7249755859375,661.0999755859375,636.9031982421875,3063470
2017-02-16,661.5,666.5,660.125,663.9500122070312,639.6489868164062,2521850
2017-02-17,722.5,727.0,680.2249755859375,688.5250244140625,663.3245239257812,201129980
2017-02-20,680.5999755859375,707.7249755859375,679.5750122070312,704.5499877929688,678.762939453125,5283358
2017-02-21,703.0250244140625,710.9000244140625,698.7000122070312,707.7750244140625,681.8699951171875,3130014
2017-02-22,707.5,709.4000244140625,697.4249877929688,699.5750122070312,673.9700317382812,2648388
2017-02-23,701.9000244140625,710.6749877929688,693.5250244140625,697.1500244140625,671.6337280273438,17247490
2017-02-27,695.4500122070312,699.1749877929688,689.2999877929688,696.7999877929688,671.2965698242188,2340688
2017-02-28,696.4500122070312,698.125,692.25,695.0499877929688,669.610595703125,1464004
2017-03-01,698.2249755859375,698.25,693.2000122070312,695.8250122070312,670.3572387695312,1740868
2017-03-02,697.2750244140625,698.0,688.125,690.0499877929688,664.7935791015625,2300994
2017-03-03,692.25,692.25,684.5,688.5,663.3004150390625,1246412
2017-03-06,688.4000244140625,694.9500122070312,686.5499877929688,690.375,665.1067504882812,1839562
2017-03-07,691.125,693.75,688.0999755859375,693.0999755859375,667.73193359375,1556438
2017-03-08,693.9500122070312,699.5999755859375,690.5250244140625,696.0999755859375,670.6221923828125,1891072
2017-03-09,690.8250122070312,699.3499755859375,690.8250122070312,697.0999755859375,671.5856323242188,1754658
2017-03-10,697.5,704.0,696.5750122070312,700.0499877929688,674.4276123046875,2930352
2017-03-14,711.0499877929688,712.0750122070312,703.3250122070312,705.3499755859375,679.5336303710938,3577510
2017-03-15,705.4749755859375,710.0,705.2750244140625,708.2999877929688,682.3756713867188,2135930
2017-03-16,709.0499877929688,711.4249877929688,706.8250122070312,708.6749877929688,682.7369384765625,2490054
2017-03-17,709.2750244140625,713.75,706.4249877929688,712.9249877929688,686.8314208984375,1695232
2017-03-20,713.3250122070312,719.9249877929688,712.9749755859375,718.0499877929688,691.768798828125,4071172
2017-03-21,717.0,722.5,717.0,720.4749755859375,694.10498046875,2778640
2017-03-22,713.8499755859375,718.5,712.9000244140625,715.4500122070312,689.2639770507812,2818272
