Date,Open,High,Low,Close,Adj Close,Volume
2018-04-02,1127.699951171875,1155.0,1118.0,1149.25,979.199462890625,176365
2018-04-03,1141.0,1147.0,1126.3499755859375,1128.5999755859375,961.60498046875,57565
2018-04-04,1130.0,1140.0,1115.0,1115.9000244140625,950.7840576171875,81682
2018-04-05,1122.0,1131.25,1109.5,1113.949951171875,949.12255859375,74994
2018-04-06,1103.5,1118.8499755859375,1100.050048828125,1102.8499755859375,939.6649780273438,73013
2018-04-09,1100.5,1112.0,1100.5,1104.449951171875,941.0283813476562,59514
2018-04-10,1109.800048828125,1110.0,1092.050048828125,1102.300048828125,939.196533203125,53653
2018-04-11,1102.0,1106.0,1095.0,1097.300048828125,934.9363403320312,39956
2018-04-12,1096.0,1098.050048828125,1080.0999755859375,1086.1500244140625,925.4361572265625,54719
2018-04-13,1115.0,1150.0,1105.0999755859375,1123.050048828125,956.8760986328125,144882
2018-04-16,1125.0,1159.9000244140625,1124.0,1147.9000244140625,978.0492553710938,135266
2018-04-17,1157.0,1164.0,1142.0,1146.4000244140625,976.7711791992188,61793
2018-04-18,1154.0,1155.0,1125.0,1130.0,962.7977294921875,41959
2018-04-19,1138.0,1153.4000244140625,1129.0999755859375,1141.050048828125,972.2127685546875,50624
2018-04-20,1141.199951171875,1145.9000244140625,1118.0,1125.550048828125,959.00634765625,34939
2018-04-23,1132.0,1149.0,1122.3499755859375,1131.300048828125,963.9054565429688,39907
2018-04-24,1137.949951171875,1144.5,1130.0,1130.800048828125,963.4793090820312,30039
2018-04-25,1131.0,1145.9000244140625,1122.8499755859375,1125.449951171875,958.9210205078125,34914
2018-04-26,1127.0,1138.0,1125.0,1130.449951171875,963.1810913085938,16390
2018-04-27,1132.6500244140625,1134.949951171875,1122.0,1125.800048828125,959.21923828125,16572
2018-04-30,1134.4000244140625,1134.4000244140625,1119.0,1124.3499755859375,957.9837036132812,18615
2018-05-02,1119.0,1131.949951171875,1111.25,1114.25,949.3783569335938,18861
2018-05-03,1114.050048828125,1115.0,1089.199951171875,1095.0,932.9767456054688,19044
2018-05-04,1105.0,1105.0,1090.0,1093.550048828125,931.7411499023438,12282
2018-05-07,1090.5,1122.050048828125,1082.050048828125,1108.1500244140625,944.1809692382812,21116
2018-05-08,1105.199951171875,1118.9000244140625,1099.0,1104.3499755859375,940.943115234375,12620
2018-05-09,1100.0,1103.949951171875,1090.0,1093.449951171875,931.6559448242188,9761
2018-05-10,1090.0,1091.8499755859375,1084.0,1085.550048828125,924.9249877929688,12712
2018-05-11,1087.5,1091.0,1071.1500244140625,1083.199951171875,922.9225463867188,16119
2018-05-14,1082.0,1087.949951171875,1064.0,1066.449951171875,908.6510620117188,17672
