Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02 00:00:00+05:30,338.04998779296875,341.70001220703125,332.3500061035156,337.04998779296875,328.03961181640625,8091469
2018-07-03 00:00:00+05:30,337.70001220703125,340.5,335.29998779296875,336.8999938964844,327.89361572265625,4998778
2018-07-04 00:00:00+05:30,337.0,337.5,332.5,335.54998779296875,326.5797119140625,4507001
2018-07-05 00:00:00+05:30,338.75,350.79998779296875,338.6000061035156,348.6499938964844,339.3294982910156,21239763
2018-07-06 00:00:00+05:30,348.29998779296875,357.70001220703125,347.0,352.6000061035156,343.1739196777344,17790500
2018-07-09 00:00:00+05:30,356.1000061035156,366.8999938964844,355.0,363.29998779296875,353.5878601074219,16834621
2018-07-10 00:00:00+05:30,363.8999938964844,373.1000061035156,360.0,371.3999938964844,361.4713134765625,20404168
2018-07-11 00:00:00+05:30,370.95001220703125,373.3500061035156,367.45001220703125,371.6000061035156,361.6659851074219,9423127
2018-07-12 00:00:00+05:30,372.5,385.0,372.5,374.79998779296875,364.7804260253906,17868601
2018-07-13 00:00:00+05:30,376.8999938964844,380.29998779296875,367.29998779296875,376.0,365.9483642578125,15448753
2018-07-16 00:00:00+05:30,376.0,380.79998779296875,369.6000061035156,378.5,368.38153076171875,9093938
2018-07-17 00:00:00+05:30,377.8999938964844,385.8999938964844,375.6000061035156,380.79998779296875,370.6200256347656,12586691
2018-07-18 00:00:00+05:30,381.8999938964844,388.0,378.0,383.6499938964844,373.39385986328125,10472260
2018-07-19 00:00:00+05:30,380.95001220703125,394.3500061035156,379.3999938964844,392.29998779296875,381.8125915527344,17050256
2018-07-20 00:00:00+05:30,391.1000061035156,392.5,385.29998779296875,386.5,376.16766357421875,10076070
2018-07-23 00:00:00+05:30,387.8999938964844,392.3500061035156,382.75,386.6000061035156,376.2650146484375,9511403
2018-07-24 00:00:00+05:30,389.20001220703125,390.0,382.70001220703125,384.3500061035156,374.07513427734375,9785989
2018-07-25 00:00:00+05:30,386.0,392.70001220703125,381.5,382.8999938964844,372.66387939453125,12467278
2018-07-26 00:00:00+05:30,385.0,386.29998779296875,358.54998779296875,369.75,359.8654479980469,35251243
2018-07-27 00:00:00+05:30,374.8999938964844,374.8999938964844,362.3999938964844,370.0,360.1087341308594,17100821
2018-07-30 00:00:00+05:30,372.0,373.0,365.25,369.29998779296875,359.4274597167969,11469162
2018-07-31 00:00:00+05:30,370.0,374.70001220703125,366.3999938964844,367.95001220703125,358.1135559082031,9734450
2018-08-01 00:00:00+05:30,369.8999938964844,371.54998779296875,362.0,365.8500061035156,356.0697021484375,7742871
2018-08-02 00:00:00+05:30,364.95001220703125,365.6499938964844,356.6499938964844,361.79998779296875,352.1279602050781,8365895
2018-08-03 00:00:00+05:30,364.0,374.0,364.0,373.20001220703125,363.22320556640625,10625829
2018-08-06 00:00:00+05:30,374.0,380.70001220703125,373.45001220703125,377.8999938964844,367.79754638671875,12018227
2018-08-07 00:00:00+05:30,380.0,386.3999938964844,376.5,381.6499938964844,371.44732666015625,13525426
2018-08-08 00:00:00+05:30,382.6000061035156,385.75,379.54998779296875,382.75,372.5179138183594,6767532
2018-08-09 00:00:00+05:30,383.5,384.70001220703125,377.6499938964844,381.04998779296875,370.86334228515625,5854134
2018-08-10 00:00:00+05:30,382.0,391.0,381.0,382.8500061035156,372.615234375,13916077
2018-08-13 00:00:00+05:30,379.0,383.0,368.29998779296875,370.70001220703125,360.7900695800781,9205915
2018-08-14 00:00:00+05:30,369.0,384.29998779296875,368.1499938964844,382.5,372.27459716796875,12351125
2018-08-16 00:00:00+05:30,381.20001220703125,384.8500061035156,374.20001220703125,378.45001220703125,368.3328552246094,11567658
2018-08-17 00:00:00+05:30,382.3999938964844,395.6499938964844,380.29998779296875,393.20001220703125,382.6885681152344,16094026
2018-08-20 00:00:00+05:30,396.79998779296875,404.0,392.54998779296875,394.0,383.4671630859375,15247130
2018-08-21 00:00:00+05:30,396.0,397.45001220703125,389.5,391.3500061035156,380.88800048828125,9991245
2018-08-23 00:00:00+05:30,395.25,395.5,383.3500061035156,388.6000061035156,378.2115173339844,9262319
2018-08-24 00:00:00+05:30,387.0,388.70001220703125,372.8500061035156,374.20001220703125,364.1965026855469,16301075
2018-08-27 00:00:00+05:30,378.0,384.6499938964844,377.0,383.0,372.76123046875,9563369
2018-08-28 00:00:00+05:30,386.0,386.0,362.79998779296875,370.6000061035156,360.6927185058594,26309238
2018-08-29 00:00:00+05:30,373.6499938964844,378.54998779296875,362.0,365.1499938964844,355.3883972167969,30544751
2018-08-30 00:00:00+05:30,369.0,369.0,358.0,361.75,352.07928466796875,28157288
2018-08-31 00:00:00+05:30,343.0,350.0,336.25,343.5,334.31719970703125,84019022
2018-09-03 00:00:00+05:30,347.95001220703125,348.0,337.20001220703125,339.04998779296875,329.98614501953125,26137760
2018-09-04 00:00:00+05:30,340.75,343.3999938964844,332.54998779296875,334.04998779296875,325.11981201171875,22057643
2018-09-05 00:00:00+05:30,332.8999938964844,344.8999938964844,332.25,343.79998779296875,334.6091613769531,24809578
2018-09-06 00:00:00+05:30,346.54998779296875,347.79998779296875,337.8999938964844,339.20001220703125,330.13214111328125,17527530
2018-09-07 00:00:00+05:30,341.0,341.04998779296875,321.79998779296875,323.3999938964844,314.7545166015625,48830425
2018-09-10 00:00:00+05:30,323.6499938964844,328.8999938964844,316.0,323.6499938964844,314.9978332519531,43295622
2018-09-11 00:00:00+05:30,326.0,327.8500061035156,314.6000061035156,316.6000061035156,308.13629150390625,28553718
2018-09-12 00:00:00+05:30,318.0,319.95001220703125,310.6000061035156,314.29998779296875,305.89776611328125,26121445
2018-09-14 00:00:00+05:30,318.5,328.5,316.70001220703125,323.1000061035156,314.4625244140625,36624891
2018-09-17 00:00:00+05:30,317.5,321.8500061035156,315.95001220703125,318.6000061035156,310.0828552246094,18554055
2018-09-18 00:00:00+05:30,319.3500061035156,328.95001220703125,319.1000061035156,323.54998779296875,314.9005126953125,30243505
2018-09-19 00:00:00+05:30,326.0,328.75,318.04998779296875,319.20001220703125,310.66680908203125,16185496
2018-09-21 00:00:00+05:30,287.29998779296875,287.29998779296875,218.10000610351562,226.5,220.4449462890625,293552756
2018-09-24 00:00:00+05:30,236.5,237.5,215.85000610351562,226.39999389648438,220.34762573242188,105701372
2018-09-25 00:00:00+05:30,230.0,238.85000610351562,197.25,219.6999969482422,213.8267364501953,110217421
2018-09-26 00:00:00+05:30,223.0,229.8000030517578,217.0,223.75,217.7684783935547,62814786
2018-09-27 00:00:00+05:30,226.0,227.0,202.0500030517578,203.25,197.81649780273438,91197198
2018-09-28 00:00:00+05:30,203.60000610351562,204.0,165.0,183.64999389648438,178.74044799804688,148654874
2018-10-01 00:00:00+05:30,180.0,203.8000030517578,170.60000610351562,200.85000610351562,195.4806671142578,130992623
2018-10-03 00:00:00+05:30,205.0,222.9499969482422,202.25,212.75,207.06253051757812,97945695
2018-10-04 00:00:00+05:30,209.39999389648438,220.0,205.0500030517578,215.0,209.2523956298828,65604016
2018-10-05 00:00:00+05:30,215.0,218.5,203.10000610351562,206.0,200.49298095703125,40546788
2018-10-08 00:00:00+05:30,210.0,226.60000610351562,207.39999389648438,221.1999969482422,215.28663635253906,62349640
2018-10-09 00:00:00+05:30,225.5,233.8000030517578,222.60000610351562,224.64999389648438,218.6444091796875,49480210
2018-10-10 00:00:00+05:30,229.0,237.0,219.39999389648438,233.89999389648438,227.64712524414062,52351177
2018-10-11 00:00:00+05:30,222.0,268.95001220703125,216.64999389648438,240.1999969482422,233.77871704101562,94679663
2018-10-12 00:00:00+05:30,247.0,254.39999389648438,244.5,246.4499969482422,239.8616180419922,43535321
2018-10-15 00:00:00+05:30,248.9499969482422,250.60000610351562,241.5500030517578,246.0,239.4236602783203,24694397
2018-10-16 00:00:00+05:30,247.0,251.39999389648438,245.60000610351562,248.89999389648438,242.24612426757812,18099074
2018-10-17 00:00:00+05:30,252.5,254.85000610351562,228.5,231.89999389648438,225.70059204101562,37767849
2018-10-19 00:00:00+05:30,225.0,230.5500030517578,213.0,217.89999389648438,212.07485961914062,50336402
2018-10-22 00:00:00+05:30,221.0,222.35000610351562,208.5,211.5,205.84596252441406,33633639
2018-10-23 00:00:00+05:30,209.0,216.6999969482422,206.5,213.1999969482422,207.50050354003906,28293781
2018-10-24 00:00:00+05:30,217.5,220.0,202.0,204.0,198.54644775390625,38009322
2018-10-25 00:00:00+05:30,202.60000610351562,207.5,195.0,198.35000610351562,193.04750061035156,59170164
2018-10-26 00:00:00+05:30,178.5500030517578,191.64999389648438,168.60000610351562,180.6999969482422,175.8693389892578,95760078
2018-10-29 00:00:00+05:30,185.0,185.89999389648438,174.75,181.3000030517578,176.4532928466797,52331613
2018-10-30 00:00:00+05:30,182.0,189.89999389648438,180.64999389648438,182.0500030517578,177.18324279785156,43428186
2018-10-31 00:00:00+05:30,185.0,189.5,179.64999389648438,188.10000610351562,183.07150268554688,53264490
2018-11-01 00:00:00+05:30,192.0,205.75,189.0500030517578,204.0500030517578,198.59510803222656,69202992
2018-11-02 00:00:00+05:30,212.75,215.89999389648438,207.64999389648438,209.10000610351562,203.51011657714844,51686587
2018-11-05 00:00:00+05:30,209.0,212.35000610351562,206.10000610351562,210.10000610351562,204.48338317871094,21134350
2018-11-06 00:00:00+05:30,212.25,217.89999389648438,211.0,214.4499969482422,208.7170867919922,26924066
2018-11-07 00:00:00+05:30,217.4499969482422,218.0,215.5,215.9499969482422,210.17698669433594,3962712
2018-11-09 00:00:00+05:30,214.0,229.39999389648438,213.1999969482422,227.89999389648438,221.80752563476562,40754087
2018-11-12 00:00:00+05:30,230.0,230.85000610351562,221.10000610351562,223.0500030517578,217.08718872070312,29069172
2018-11-13 00:00:00+05:30,222.0,226.85000610351562,220.0,225.4499969482422,219.4230194091797,19014119
2018-11-14 00:00:00+05:30,226.89999389648438,229.0,221.0,222.39999389648438,216.45455932617188,19780790
2018-11-15 00:00:00+05:30,215.0,217.9499969482422,202.25,205.85000610351562,200.3470001220703,60944632
2018-11-16 00:00:00+05:30,201.75,201.75,187.8000030517578,191.0,185.89398193359375,88101871
2018-11-19 00:00:00+05:30,198.10000610351562,205.9499969482422,194.35000610351562,204.8000030517578,199.32505798339844,64329717
